Name,English only,Spanish,French Creole,Yaddish,Italian,Portuguese,German,Greek,Russian,Polish,Serbo-Croatian,Armenian,Persian,Gujarati,Hindi,Urdu,Chinese,Japanese,Korean,Mon-Khmer,Hmong,Thai,Laotian,Vietnamese,Tagalog,Navajo,Hungarian,Arabic,Hebrew,state,Year
Minnesota,4571735.0,200863.0,1572.0,3005.0,1921.0,3376.0,19475.0,2655.0,4198.0,4653.0,88.0,1854.0,8024.0,2886.0,1049.0,2013.0,6285.0,4257.0,3197.0,23981.0,3885.0,5333.0,62881.0,23106.0,9660.0,7331.0,13635.0,1107.0,77738.0,27,2018
Mississippi,2691455.0,68037.0,345.0,653.0,764.0,708.0,2515.0,328.0,26.0,131.0,0.0,445.0,1619.0,453.0,1010.0,442.0,736.0,286.0,305.0,3700.0,927.0,1295.0,36.0,5725.0,302.0,2843.0,2920.0,175.0,295.0,28,2018
Missouri,5367705.0,145831.0,1098.0,10553.0,3395.0,2583.0,19451.0,1718.0,12585.0,2776.0,356.0,3172.0,5472.0,4789.0,924.0,1365.0,4393.0,1983.0,2234.0,21988.0,2618.0,6803.0,1403.0,13451.0,2218.0,7618.0,12539.0,871.0,6356.0,29,2018
Montana,939716.0,14762.0,59.0,752.0,528.0,323.0,6418.0,191.0,106.0,177.0,22.0,0.0,88.0,43.0,4.0,26.0,42.0,0.0,0.0,1378.0,526.0,502.0,18.0,284.0,301.0,1093.0,425.0,314.0,39.0,30,2018
Nebraska,1574067.0,131151.0,174.0,583.0,616.0,1029.0,4337.0,600.0,978.0,1460.0,32.0,221.0,1973.0,369.0,130.0,324.0,1604.0,869.0,652.0,4887.0,1317.0,1570.0,225.0,6961.0,1644.0,1744.0,5387.0,73.0,3505.0,31,2018
Nevada,1907502.0,583289.0,422.0,1782.0,4260.0,3871.0,7987.0,1533.0,3190.0,3621.0,3096.0,826.0,4054.0,1643.0,2177.0,1246.0,954.0,870.0,754.0,29334.0,6041.0,10927.0,127.0,9546.0,6507.0,79356.0,4977.0,2425.0,11726.0,32,2018
New Hampshire,1178986.0,27776.0,652.0,687.0,1518.0,3288.0,3166.0,1127.0,1237.0,931.0,164.0,842.0,1853.0,555.0,202.0,326.0,2075.0,1459.0,573.0,5611.0,615.0,1432.0,5.0,2374.0,1467.0,1824.0,3127.0,463.0,430.0,33,2018
New Jersey,5769902.0,1356058.0,49122.0,9413.0,64378.0,76644.0,19850.0,57644.0,7838.0,21862.0,4598.0,77005.0,75014.0,29038.0,16295.0,24466.0,29948.0,25921.0,16799.0,119432.0,9847.0,76921.0,15.0,17621.0,3033.0,77800.0,66919.0,15134.0,4275.0,34,2018
New Mexico,1281412.0,535918.0,100.0,681.0,1103.0,842.0,5869.0,566.0,197.0,330.0,106.0,622.0,1139.0,620.0,206.0,454.0,483.0,166.0,257.0,5067.0,1382.0,1774.0,48.0,3929.0,1102.0,3830.0,3871.0,509.0,112.0,35,2018
New York,12830019.0,2769603.0,149371.0,163024.0,157840.0,42236.0,57406.0,84143.0,31842.0,38890.0,7115.0,19523.0,61924.0,73935.0,34263.0,120004.0,9858.0,10092.0,29587.0,578865.0,34300.0,97855.0,282.0,23222.0,11932.0,75807.0,102898.0,66872.0,13961.0,36,2018
North Carolina,8446044.0,716899.0,5840.0,4107.0,6863.0,8421.0,21130.0,3588.0,3798.0,3753.0,382.0,13312.0,19215.0,6112.0,2373.0,2719.0,13164.0,8649.0,4888.0,36635.0,6959.0,15342.0,10304.0,23205.0,7675.0,14188.0,23405.0,1798.0,7355.0,37,2018
North Dakota,656823.0,12684.0,184.0,454.0,116.0,236.0,6258.0,543.0,1010.0,376.0,0.0,164.0,532.0,98.0,44.0,165.0,74.0,42.0,7.0,1511.0,499.0,460.0,27.0,567.0,149.0,1473.0,1411.0,55.0,1908.0,38,2018
Ohio,10174971.0,250520.0,1994.0,51220.0,13187.0,4076.0,45729.0,6858.0,11046.0,14096.0,555.0,8518.0,19994.0,5102.0,4698.0,3557.0,10264.0,6865.0,3719.0,46268.0,9538.0,10772.0,563.0,13277.0,4880.0,11388.0,44747.0,2220.0,22240.0,39,2018
Oklahoma,3277292.0,259532.0,543.0,1348.0,926.0,1416.0,7516.0,513.0,366.0,563.0,146.0,1322.0,2302.0,2340.0,254.0,1660.0,1125.0,1024.0,2677.0,10231.0,1766.0,4275.0,3435.0,17206.0,2448.0,4017.0,5652.0,691.0,836.0,40,2018
Oregon,3257469.0,350236.0,584.0,3008.0,2732.0,3155.0,14548.0,1297.0,2023.0,7463.0,494.0,880.0,7241.0,1223.0,1032.0,1477.0,3354.0,2067.0,1545.0,31001.0,9874.0,9968.0,2307.0,25995.0,4816.0,11520.0,8069.0,1487.0,7596.0,41,2018
Pennsylvania,10721460.0,592883.0,18327.0,74189.0,35766.0,15277.0,43885.0,18553.0,6472.0,18465.0,1697.0,19647.0,24568.0,11709.0,4899.0,12557.0,13314.0,8184.0,14048.0,88410.0,6476.0,28390.0,569.0,36618.0,4838.0,16044.0,35767.0,6316.0,6138.0,42,2018
Rhode Island,780842.0,121009.0,8806.0,138.0,6137.0,29637.0,2037.0,1484.0,104.0,345.0,689.0,713.0,1879.0,1058.0,82.0,265.0,651.0,893.0,424.0,7251.0,814.0,1222.0,481.0,1775.0,2566.0,1571.0,3010.0,401.0,211.0,44,2018
South Carolina,4338414.0,209312.0,1059.0,1590.0,2813.0,4354.0,12138.0,1693.0,858.0,3229.0,90.0,4066.0,4086.0,1133.0,562.0,476.0,1472.0,1336.0,974.0,11555.0,2365.0,4396.0,1183.0,6514.0,2285.0,7757.0,4724.0,1020.0,1199.0,45,2018
South Dakota,751991.0,16103.0,55.0,395.0,247.0,122.0,5531.0,75.0,767.0,724.0,2.0,54.0,341.0,229.0,0.0,80.0,347.0,36.0,59.0,1551.0,225.0,534.0,54.0,585.0,389.0,1191.0,997.0,33.0,2281.0,46,2018
Tennessee,5804167.0,254705.0,1930.0,3630.0,2249.0,2467.0,12578.0,1242.0,1018.0,2124.0,164.0,5203.0,5084.0,2505.0,216.0,1278.0,4412.0,2133.0,2113.0,14989.0,4659.0,7770.0,419.0,10339.0,6529.0,7726.0,24200.0,457.0,6401.0,47,2018
Texas,16688818.0,7631379.0,7833.0,10836.0,11527.0,26431.0,62283.0,8543.0,8362.0,9555.0,1871.0,33454.0,79200.0,79371.0,9554.0,20841.0,49983.0,31265.0,42747.0,170446.0,18733.0,58077.0,1098.0,219569.0,22182.0,83962.0,86165.0,5457.0,31951.0,48,2018
Utah,2367992.0,288392.0,255.0,1973.0,2242.0,10521.0,8252.0,840.0,2469.0,1168.0,751.0,456.0,2059.0,1249.0,725.0,249.0,1805.0,1228.0,373.0,14970.0,5190.0,4669.0,157.0,7665.0,4021.0,4878.0,4577.0,130.0,2746.0,49,2018
Vermont,561094.0,6451.0,132.0,535.0,803.0,216.0,2200.0,592.0,1420.0,345.0,126.0,133.0,182.0,167.0,105.0,155.0,75.0,0.0,55.0,2230.0,505.0,425.0,0.0,562.0,202.0,507.0,652.0,209.0,684.0,50,2018
Virginia,6632464.0,562347.0,5442.0,4277.0,8461.0,9888.0,26166.0,3890.0,4975.0,5226.0,985.0,9603.0,28736.0,31775.0,9064.0,14872.0,21634.0,10960.0,6006.0,59466.0,10608.0,56238.0,254.0,49526.0,10447.0,46446.0,53946.0,1775.0,37621.0,51,2018
West Virginia,1686899.0,17189.0,265.0,415.0,1424.0,245.0,2616.0,331.0,63.0,236.0,12.0,388.0,617.0,530.0,10.0,479.0,736.0,218.0,223.0,3045.0,929.0,423.0,24.0,942.0,172.0,1486.0,2373.0,41.0,358.0,54,2018
Washington,5514852.0,579129.0,1333.0,4708.0,4444.0,6716.0,27103.0,4821.0,5392.0,28680.0,1251.0,3737.0,28709.0,6329.0,18007.0,3176.0,10181.0,9045.0,5848.0,106836.0,26480.0,46786.0,1537.0,62159.0,13009.0,60667.0,16449.0,3647.0,35008.0,53,2018
Wisconsin,4967985.0,249830.0,493.0,10883.0,3474.0,2300.0,30329.0,6216.0,4698.0,2662.0,352.0,1790.0,6730.0,3429.0,2870.0,1209.0,3293.0,2409.0,1668.0,17390.0,2263.0,4359.0,45068.0,3980.0,3605.0,5264.0,8233.0,868.0,2611.0,55,2018
Wyoming,504841.0,27564.0,37.0,178.0,375.0,117.0,1977.0,0.0,21.0,193.0,0.0,8.0,48.0,49.0,31.0,79.0,36.0,89.0,27.0,875.0,450.0,366.0,4.0,69.0,147.0,780.0,416.0,17.0,61.0,56,2018
Puerto Rico,172926.0,3051305.0,107.0,53.0,694.0,440.0,278.0,15.0,20.0,7.0,0.0,51.0,49.0,0.0,0.0,36.0,34.0,0.0,0.0,1105.0,87.0,13.0,0.0,110.0,0.0,9.0,380.0,30.0,0.0,72,2018
Alabama,4335573.0,148420.0,1163.0,905.0,1105.0,1395.0,7781.0,544.0,157.0,806.0,129.0,2354.0,2782.0,1864.0,181.0,1070.0,2174.0,475.0,380.0,10049.0,1873.0,9208.0,29.0,7585.0,2270.0,3503.0,5806.0,329.0,492.0,1,2018
Alaska,573373.0,24378.0,238.0,337.0,306.0,204.0,3229.0,405.0,274.0,958.0,16.0,45.0,147.0,193.0,80.0,241.0,10.0,32.0,29.0,1433.0,1195.0,3833.0,3950.0,1072.0,2749.0,18126.0,457.0,107.0,467.0,2,2018
Arizona,4740041.0,1338389.0,779.0,2973.0,6620.0,3593.0,20110.0,5970.0,7166.0,3509.0,1364.0,3874.0,12927.0,2776.0,2829.0,2768.0,7371.0,5467.0,3627.0,34917.0,7144.0,9983.0,149.0,23792.0,4207.0,26633.0,25342.0,2511.0,9507.0,4,2018
Arkansas,2593351.0,149618.0,174.0,844.0,747.0,683.0,4186.0,637.0,241.0,408.0,63.0,1336.0,1888.0,985.0,317.0,856.0,1765.0,927.0,627.0,5608.0,1119.0,1675.0,1600.0,5043.0,4059.0,2566.0,2516.0,102.0,106.0,5,2018
California,20487071.0,10529621.0,7583.0,26716.0,57596.0,82114.0,99129.0,19932.0,20222.0,36828.0,190976.0,47651.0,192859.0,55208.0,139919.0,28176.0,62613.0,56036.0,34135.0,1217206.0,141461.0,368099.0,74328.0,548129.0,81184.0,798884.0,183194.0,42624.0,62883.0,6,2018
Colorado,4314327.0,612425.0,1008.0,3042.0,4857.0,3843.0,23951.0,4202.0,2742.0,5299.0,660.0,1835.0,7670.0,1487.0,1295.0,1588.0,4103.0,3155.0,2065.0,24813.0,6053.0,14299.0,3055.0,19998.0,5140.0,8164.0,11666.0,2096.0,13764.0,8,2018
Connecticut,2643514.0,400036.0,17870.0,2137.0,28209.0,35491.0,9173.0,33306.0,5012.0,5548.0,671.0,7293.0,13614.0,6846.0,1529.0,5465.0,5889.0,6225.0,3009.0,29080.0,3968.0,6173.0,157.0,7957.0,3290.0,7211.0,11903.0,2337.0,1295.0,9,2018
Delaware,778595.0,62657.0,3117.0,1676.0,1568.0,584.0,1899.0,719.0,257.0,665.0,22.0,2299.0,2416.0,824.0,271.0,1447.0,2427.0,1790.0,909.0,7463.0,305.0,1603.0,24.0,1244.0,472.0,2966.0,1702.0,166.0,211.0,10,2018
District of Columbia,528179.0,57321.0,716.0,519.0,1694.0,1736.0,2691.0,518.0,638.0,774.0,226.0,437.0,1173.0,550.0,182.0,470.0,155.0,208.0,370.0,5121.0,1001.0,1342.0,0.0,1068.0,105.0,2022.0,2375.0,553.0,6671.0,11,2018
Florida,13810811.0,4199678.0,415809.0,17578.0,46199.0,110832.0,61523.0,22643.0,17499.0,18662.0,2163.0,19550.0,27109.0,18124.0,2916.0,11259.0,12315.0,8236.0,12244.0,74711.0,12339.0,20365.0,1393.0,61725.0,15604.0,65966.0,58147.0,21875.0,4360.0,12,2018
Georgia,8301923.0,770037.0,15332.0,4284.0,4586.0,15287.0,22015.0,2514.0,5631.0,5466.0,319.0,24171.0,30549.0,14380.0,2215.0,8238.0,16036.0,10986.0,6559.0,49100.0,8689.0,47552.0,3223.0,45853.0,7390.0,13048.0,18798.0,3943.0,21622.0,13,2018
Idaho,1404451.0,126615.0,21.0,819.0,625.0,1334.0,3900.0,261.0,1883.0,1509.0,44.0,72.0,859.0,283.0,246.0,70.0,167.0,332.0,68.0,4697.0,1347.0,674.0,167.0,1652.0,1373.0,2344.0,3431.0,136.0,166.0,16,2018
Hawaii,983502.0,29100.0,210.0,304.0,1026.0,1504.0,3053.0,452.0,275.0,539.0,90.0,42.0,832.0,34.0,29.0,35.0,160.0,184.0,83.0,33741.0,43031.0,19328.0,27.0,9415.0,3552.0,58832.0,812.0,558.0,223.0,15,2018
Illinois,9274377.0,1616278.0,5218.0,6280.0,30577.0,7726.0,35792.0,175937.0,28558.0,37987.0,1686.0,46826.0,47542.0,51749.0,6258.0,5543.0,21015.0,14400.0,17355.0,105748.0,13641.0,41833.0,404.0,24328.0,11135.0,81617.0,68241.0,5445.0,19595.0,17,2018
Indiana,5686192.0,288582.0,1439.0,27048.0,3107.0,2674.0,30677.0,3891.0,5167.0,4689.0,118.0,3477.0,7277.0,3504.0,5662.0,1886.0,4296.0,3388.0,1974.0,28011.0,5884.0,6900.0,360.0,7649.0,2222.0,8519.0,11778.0,1030.0,2617.0,18,2018
Iowa,2701004.0,118709.0,890.0,4543.0,1111.0,1509.0,10706.0,549.0,7898.0,1166.0,48.0,1231.0,2921.0,1072.0,279.0,741.0,2456.0,1075.0,936.0,12313.0,1197.0,2859.0,928.0,8549.0,5296.0,2947.0,7986.0,437.0,2482.0,19,2018
Kansas,2397762.0,209025.0,371.0,2056.0,853.0,1957.0,10406.0,308.0,792.0,690.0,29.0,1409.0,4327.0,1637.0,1150.0,1216.0,3710.0,1719.0,851.0,10728.0,2042.0,3788.0,1468.0,13207.0,5199.0,3579.0,4761.0,254.0,3604.0,20,2018
Kentucky,3937646.0,111393.0,935.0,6100.0,1168.0,1225.0,13845.0,633.0,4933.0,1445.0,59.0,3185.0,3162.0,1552.0,454.0,450.0,1809.0,1228.0,832.0,7076.0,4205.0,3404.0,80.0,5093.0,1582.0,4570.0,8096.0,299.0,4376.0,21,2018
Louisiana,4001758.0,161432.0,5694.0,643.0,1964.0,2894.0,4734.0,455.0,909.0,651.0,41.0,1066.0,2399.0,2054.0,442.0,550.0,842.0,680.0,546.0,8707.0,1663.0,2734.0,68.0,28941.0,2820.0,5173.0,9834.0,421.0,786.0,22,2018
Maine,1188798.0,11461.0,364.0,694.0,968.0,1538.0,2846.0,642.0,550.0,700.0,35.0,125.0,306.0,216.0,11.0,70.0,196.0,161.0,70.0,3480.0,824.0,430.0,0.0,1159.0,441.0,1455.0,2508.0,121.0,2462.0,23,2018
Maryland,4599111.0,450150.0,14401.0,3955.0,8267.0,12758.0,15956.0,4341.0,1730.0,4678.0,1727.0,10967.0,20484.0,20218.0,6963.0,7661.0,8787.0,6930.0,5179.0,69447.0,6738.0,38017.0,110.0,21932.0,4745.0,33448.0,18158.0,5734.0,30888.0,24,2018
Massachusetts,4941922.0,581553.0,81696.0,3877.0,32444.0,190569.0,15202.0,15998.0,4213.0,8913.0,6551.0,11971.0,23447.0,7777.0,3890.0,6575.0,8906.0,10001.0,5722.0,134582.0,8408.0,15802.0,427.0,41976.0,5822.0,8327.0,35090.0,7086.0,11128.0,25,2018
Michigan,8486297.0,279967.0,1396.0,10822.0,15143.0,5338.0,32315.0,19000.0,12407.0,12489.0,2321.0,9166.0,19342.0,13915.0,6896.0,20172.0,14282.0,8763.0,8909.0,50366.0,12292.0,15463.0,5034.0,14373.0,5159.0,16348.0,138749.0,2191.0,33265.0,26,2018
